Date,Closing Price
2015-07-23,113.05274706733499
2015-07-24,113.0152405525401
2015-07-25,113.00683059800515
2015-07-26,112.96359152916402
2015-07-27,113.03706779302145
2015-07-28,113.17606230136086
2015-07-29,113.02527487998707
2015-07-30,112.79146128663079
2015-07-31,112.84992854241494
2015-08-01,113.0390088744232
2015-08-02,113.04113321359497
2015-08-03,113.04929707337092
2015-08-04,112.99443937562208
2015-08-05,113.06799321799375
2015-08-06,113.0468631137878
2015-08-07,113.1046769915712
2015-08-08,113.0441149836161
2015-08-09,113.05273931873882
2015-08-10,113.04289086224081
2015-08-11,107.6929889427114
2015-08-12,107.69301450724673
2015-08-13,107.55053948105261
2015-08-14,107.39733364630447
2015-08-15,107.45032952170943
2015-08-16,107.40587707876335
2015-08-17,107.47650949429048
2015-08-18,107.53270882439102
2015-08-19,107.59040313459741
2015-08-20,107.67262364464256
2015-08-21,107.62044194212588
2015-08-22,107.5203455025634
2015-08-23,107.58714039249456
2015-08-24,107.58329029713242
2015-08-25,107.55279837164828
2015-08-26,107.64559654165846
2015-08-27,107.56506347932971
2015-08-28,107.4768337336446
2015-08-29,107.42519371248999
2015-08-30,107.39027488690859
2015-08-31,107.44235928483444
2015-09-01,107.56993824968107
2015-09-02,107.62191122630489
2015-09-03,107.71855507131646
2015-09-04,107.64333922898282
2015-09-05,107.70755992447293
2015-09-06,107.76525087304428
2015-09-07,107.81739216690877
2015-09-08,107.89361903147123
2015-09-09,107.99021680608287
2015-09-10,107.98974084529985
2015-09-11,107.77645521634251
2015-09-12,107.67336958041629
2015-09-13,107.76788265669332
2015-09-14,107.71863866290751
2015-09-15,107.6337951508214
2015-09-16,107.85862819672778
2015-09-17,107.93605423535442
2015-09-18,107.8766340822377
2015-09-19,107.85474565208992
2015-09-20,107.89388813536156
2015-09-21,107.80965369011012
2015-09-22,107.81722058777643
2015-09-23,107.98125164155317
2015-09-24,107.89942882805276
2015-09-25,107.83809415860574
2015-09-26,107.75842930998724
2015-09-27,107.74537948484192
2015-09-28,107.84073761657883
2015-09-29,107.92502124404302
2015-09-30,107.86722396025034
2015-10-01,107.9276877355968
2015-10-02,108.01563028098354
2015-10-03,108.01875431994027
2015-10-04,108.00392218245376
2015-10-05,108.11753570831708
2015-10-06,108.18998657517955
2015-10-07,108.20585846157721
2015-10-08,108.24936985845675
2015-10-09,108.18329996811256
2015-10-10,108.21303899706703
2015-10-11,108.01645957210081
2015-10-12,108.10287009094047
2015-10-13,108.29585299133029
2015-10-14,108.42542149079772
2015-10-15,108.46095750222305
2015-10-16,108.29472362023701
2015-10-17,108.24941438684773
2015-10-18,108.04619628979464
2015-10-19,108.11838200516864
2015-10-20,107.99212759348454
2015-10-21,108.03093448567384
2015-10-22,108.10296430895097
2015-10-23,108.20587530745574
2015-10-24,108.26958352661065
2015-10-25,108.11541170917124
2015-10-26,108.10331290657953
2015-10-27,108.2808015598185
2015-10-28,108.24398270129747
2015-10-29,108.03195153332953
2015-10-30,108.0404941980765
2015-10-31,108.23271240246275
2015-11-01,108.31336255465243
2015-11-02,108.331221886255
2015-11-03,108.16627339562311
2015-11-04,108.12207049982194
2015-11-05,108.27631921365862
2015-11-06,111.05864985548727
2015-11-07,111.00912734473988
2015-11-08,111.11137516790473
2015-11-09,111.11052598402581
2015-11-10,111.09343401425447
2015-11-11,111.1949651172939
2015-11-12,111.25418637299407
2015-11-13,111.25175075970952
2015-11-14,111.38756367894133
2015-11-15,111.35705575590119
2015-11-16,111.35656010475914
2015-11-17,111.32177398408247
2015-11-18,111.2410611063143
2015-11-19,111.24309530169029
2015-11-20,111.28088440330203
2015-11-21,111.53599362064998
2015-11-22,111.40463940498292
2015-11-23,111.35691820290839
2015-11-24,111.44040242130583
2015-11-25,111.44480453250699
2015-11-26,111.66318868505891
2015-11-27,111.33884639510427
2015-11-28,111.45981604681337
2015-11-29,111.53434598146436
2015-11-30,111.46364426510907
2015-12-01,111.35201954694938
2015-12-02,111.28468422213226
2015-12-03,111.28503664931374
2015-12-04,111.36065153511728
2015-12-05,111.2083516797601
2015-12-06,111.23887053432145
2015-12-07,111.19160072953382
2015-12-08,111.23896544767551
2015-12-09,111.22006472715604
2015-12-10,111.13129711148011
2015-12-11,111.16148983910946
2015-12-12,111.34612997706922
2015-12-13,111.30373784026519
2015-12-14,111.3825086618643
2015-12-15,111.43542686351294
2015-12-16,111.3365873010077
2015-12-17,111.30112870112633
2015-12-18,111.44798353174872
2015-12-19,111.63443975619026
2015-12-20,111.69987668478278
2015-12-21,111.67641914284864
2015-12-22,111.73804448369253
2015-12-23,111.80301130935527
2015-12-24,111.92630250336127
2015-12-25,112.06756860082506
2015-12-26,111.96034395688014
2015-12-27,111.9922939662363
2015-12-28,111.99610513513464
2015-12-29,112.15199209535076
2015-12-30,112.24415891723781
2015-12-31,112.30752400976117
2016-01-01,112.35077174879014
2016-01-02,112.37440592058016
2016-01-03,112.2557462890396
2016-01-04,112.25013499390764
2016-01-05,112.12195602799602
2016-01-06,112.14966425765978
2016-01-07,112.13834255239998
2016-01-08,112.50979056803904
2016-01-09,112.57071367473036
2016-01-10,112.3920717763225
2016-01-11,112.38871635126823
2016-01-12,112.32722421025817
2016-01-13,112.40267880901642
2016-01-14,112.50062206672375
2016-01-15,112.6085924994194
2016-01-16,112.69163814492445
2016-01-17,112.70689268065848
2016-01-18,112.77372934488884
2016-01-19,112.69064964861647
2016-01-20,112.71922364441386
2016-01-21,112.73960014218501
2016-01-22,112.7334179684849
2016-01-23,112.6635710488031
2016-01-24,112.83481373004645
2016-01-25,112.86403041557945
2016-01-26,112.76696475352487
2016-01-27,112.89751565782072
2016-01-28,112.95395960071959
2016-01-29,113.02940694111494
2016-01-30,113.06425786098684
2016-01-31,113.10995790672685
2016-02-01,113.01916919946709
2016-02-02,113.02825939961012
2016-02-03,112.89774483863529
2016-02-04,112.81077314392309
2016-02-05,112.82409670439228
2016-02-06,112.87296251854664
2016-02-07,112.90492560832365
2016-02-08,113.03780615999604
2016-02-09,112.9922049470017
2016-02-10,112.94719475884371
2016-02-11,112.84741517067896
2016-02-12,112.76036968576418
2016-02-13,112.78483810085415
2016-02-14,112.72744268665924
2016-02-15,112.77361382496137
2016-02-16,113.00189266492977
2016-02-17,112.89485626115997
2016-02-18,113.03724705270042
2016-02-19,113.1076398694877
2016-02-20,113.05116996455409
2016-02-21,113.14231779078798
2016-02-22,113.1277253788861
2016-02-23,113.0630804950406
2016-02-24,113.2949889472814
2016-02-25,113.34023952128959
2016-02-26,113.64769265792305
2016-02-27,113.73551960835803
2016-02-28,113.68437812539838
2016-02-29,113.82284389214743
2016-03-01,113.77310597667173
2016-03-02,113.90219857347694
2016-03-03,113.75478263935427
2016-03-04,113.72612882691239
2016-03-05,113.75861336725417
2016-03-06,113.73151300732053
2016-03-07,113.93474329778302
2016-03-08,113.82828867756189
2016-03-09,113.93201225336074
2016-03-10,113.89854461798328
2016-03-11,113.81784368373323
2016-03-12,113.95705525249747
2016-03-13,113.95877802255276
2016-03-14,113.95453474143889
2016-03-15,113.81400431273116
2016-03-16,109.40098801813348
2016-03-17,109.48872414833727
2016-03-18,109.69612670376677
2016-03-19,109.76744825577414
2016-03-20,109.80902659884431
2016-03-21,109.64171584556985
2016-03-22,109.76094002522734
2016-03-23,109.81369433861063
2016-03-24,109.89775971969314
2016-03-25,109.88873733049161
2016-03-26,109.968112158759
2016-03-27,110.1111150127685
2016-03-28,110.0927967940436
2016-03-29,106.51347583230081
2016-03-30,106.49118946495501
2016-03-31,106.40763761015975
2016-04-01,106.39109021352667
2016-04-02,106.20915202759953
2016-04-03,106.1660073920701
2016-04-04,106.14670378600674
2016-04-05,106.06814660844623
2016-04-06,106.05387729313209
2016-04-07,106.18542802507842
2016-04-08,106.25131763982723
2016-04-09,106.26712460180343
2016-04-10,106.29360225945474
2016-04-11,106.29636478912687
2016-04-12,106.16520850791653
2016-04-13,106.08438391553507
2016-04-14,105.99494160573384
2016-04-15,106.01325986031712
2016-04-16,106.06405693288016
2016-04-17,106.13480132252015
2016-04-18,106.18329351994547
2016-04-19,106.17694762486063
2016-04-20,106.19674802872962
2016-04-21,106.27183134752555
2016-04-22,106.12596103323472
2016-04-23,105.98760403708475
2016-04-24,106.06527656292151
2016-04-25,105.91129057977133
2016-04-26,105.87459373492231
2016-04-27,105.85887095053398
2016-04-28,105.80078627355537
2016-04-29,105.59047136147154
2016-04-30,105.62226190739405
2016-05-01,105.66006939503629
2016-05-02,105.52837942043519
2016-05-03,105.588616325556
2016-05-04,105.52462964956449
2016-05-05,105.68137142928987
2016-05-06,105.76161352893622
2016-05-07,105.82108150150572
2016-05-08,105.81660613178097
2016-05-09,106.0139227074461
2016-05-10,106.02746770765312
2016-05-11,106.08438755707357
2016-05-12,106.06895111335865
2016-05-13,106.16431530601346
2016-05-14,106.11098329180508
2016-05-15,106.1292609800662
2016-05-16,106.04951355325
2016-05-17,106.21565324186926
2016-05-18,106.03838928015183
2016-05-19,106.16955218134757
2016-05-20,106.13820200378048
2016-05-21,106.06342508659009
2016-05-22,105.9489226783878
2016-05-23,105.80297344755274
2016-05-24,105.90393323522154
2016-05-25,105.92676827493413
2016-05-26,105.93920907599893
2016-05-27,105.82519912179075
2016-05-28,105.77111468229619
2016-05-29,105.81826918926131
2016-05-30,105.83800803512298
2016-05-31,105.92434593959834
2016-06-01,105.8403928405346
2016-06-02,105.86946553086665
2016-06-03,105.92794432218301
2016-06-04,105.69170545481396
2016-06-05,105.67180984809166
2016-06-06,105.75120966794039
2016-06-07,105.97413076378703
2016-06-08,106.11873339529313
2016-06-09,106.13048142428951
2016-06-10,105.9699010757543
2016-06-11,106.08476869919456
2016-06-12,106.09626966378443
2016-06-13,106.21925209146477
2016-06-14,106.58936282099394
2016-06-15,106.80232160783608
2016-06-16,106.86052053516322
2016-06-17,106.87080530441695
2016-06-18,107.03438197756545
2016-06-19,107.09508669788042
2016-06-20,107.08314385201496
2016-06-21,106.96880296592238
2016-06-22,106.82155910135248
2016-06-23,106.93613184390968
2016-06-24,104.30126696033626
2016-06-25,104.26354977862013
2016-06-26,104.33074581557428
2016-06-27,104.35154324069619
2016-06-28,104.14601541484616
2016-06-29,104.18248691183392
2016-06-30,104.11267491678912
2016-07-01,104.09182966020934
2016-07-02,104.04034722930412
2016-07-03,104.01153587801898
2016-07-04,104.20583302164484
2016-07-05,104.27156367220466
2016-07-06,104.27637621216289
2016-07-07,104.40564912598724
2016-07-08,104.47243813797168
2016-07-09,104.33443033137489
2016-07-10,104.35393201773897
2016-07-11,104.17467805306399
2016-07-12,104.03620525014071
2016-07-13,104.18846352883267
2016-07-14,104.13929781319703
2016-07-15,104.19200419412651
2016-07-16,104.27860240168158
2016-07-17,104.37281454287981
2016-07-18,104.40651032618239
2016-07-19,104.37581174431254
2016-07-20,104.36386449356203
2016-07-21,104.42531490468886
2016-07-22,104.40860604921039
2016-07-23,104.5190905946216
2016-07-24,104.2760756461376
2016-07-25,104.23135308732584
2016-07-26,104.04894954258181
2016-07-27,103.95024414152265
2016-07-28,103.9323356881844
2016-07-29,103.89182776713228
2016-07-30,103.93957914417801
2016-07-31,103.80685967708669
2016-08-01,103.80072767728407
2016-08-02,103.72650084591564
2016-08-03,103.62802841383002
2016-08-04,103.65573749932415
2016-08-05,103.70566729994927
2016-08-06,103.59255281990927
2016-08-07,103.49106689697572
2016-08-08,103.52220338266373
2016-08-09,103.52755131667058
2016-08-10,103.68353414355468
2016-08-11,103.75146897871277
2016-08-12,103.65283840154845
2016-08-13,103.71120496036913
2016-08-14,103.76255584023868
2016-08-15,103.78075795338563
2016-08-16,103.74117458470482
2016-08-17,103.76967456087337
2016-08-18,103.84100968601214
2016-08-19,103.81781021821548
2016-08-20,103.71549317657852
2016-08-21,103.57770827975254
2016-08-22,103.62987021165304
2016-08-23,103.58094941167212
2016-08-24,103.61934978416382
2016-08-25,103.48731896894311
2016-08-26,103.33190226347605
2016-08-27,103.22893413032621
2016-08-28,103.31991024861522
2016-08-29,103.33755184935607
2016-08-30,103.36788788266257
2016-08-31,103.21544260940472
2016-09-01,103.18979330836571
2016-09-02,103.46429337102632
2016-09-03,103.55183429759104
2016-09-04,103.59689973595233
2016-09-05,103.76701080682005
2016-09-06,103.7332715258026
2016-09-07,103.72157414070534
2016-09-08,103.83618515703878
2016-09-09,103.80755564273456
2016-09-10,103.8060766254678
2016-09-11,107.93678704896891
2016-09-12,107.92951986489037
2016-09-13,107.79787191892282
2016-09-14,107.81019949558662
2016-09-15,107.68249739994322
2016-09-16,107.67544731829841
2016-09-17,107.75027562067609
2016-09-18,107.81300300749176
2016-09-19,107.87368571268631
2016-09-20,107.9017532035584
2016-09-21,107.90313993855634
2016-09-22,107.83917131817685
2016-09-23,107.90385542320561
2016-09-24,107.84649539154923
2016-09-25,107.73333330706343
2016-09-26,107.86173203528456
2016-09-27,107.88721180939183
2016-09-28,108.15676671796284
2016-09-29,108.2003612521382
2016-09-30,108.0322315930926
2016-10-01,108.09844816738442
2016-10-02,108.33625529062739
2016-10-03,108.32644141930288
2016-10-04,108.5448880239325
2016-10-05,108.6653307678104
2016-10-06,108.56096300409364
2016-10-07,108.6760547527436
2016-10-08,108.72892207812949
2016-10-09,108.62996426332866
2016-10-10,108.50621732486916
2016-10-11,108.59786715531304
2016-10-12,108.66573242032662
2016-10-13,108.54879664332023
2016-10-14,108.5403490491751
2016-10-15,108.62790244731072
2016-10-16,108.78986307355434
2016-10-17,108.84428030742042
2016-10-18,108.92340406638748
2016-10-19,108.98446775169565
2016-10-20,108.94329199078913
2016-10-21,108.73481921078785
2016-10-22,108.47357414833431
2016-10-23,108.55295783375247
2016-10-24,108.45885784162222
2016-10-25,108.2941382412912
2016-10-26,108.1605298160548
2016-10-27,108.05706260545007
2016-10-28,108.00874237997347
2016-10-29,107.99735167036329
2016-10-30,107.89287100954058
2016-10-31,107.78063158276937
2016-11-01,107.98427341927714
2016-11-02,107.84068871197461
2016-11-03,107.90483980393883
2016-11-04,107.85897486659276
2016-11-05,107.81336782132371
2016-11-06,107.84474991795312
2016-11-07,107.83396739216558
2016-11-08,107.76139050061077
2016-11-09,107.6575820465946
2016-11-10,107.68162364627389
2016-11-11,107.8284155896752
2016-11-12,107.79555730166773
2016-11-13,107.87053028880797
2016-11-14,107.81109092162315
2016-11-15,107.92670019546
2016-11-16,107.91528732604466
2016-11-17,107.95546841145496
2016-11-18,107.97723664246952
2016-11-19,107.97223090182585
2016-11-20,107.94137290828246
2016-11-21,107.8956409686855
2016-11-22,107.85554686867648
2016-11-23,107.72034880248324
2016-11-24,107.70121520808873
2016-11-25,107.76095837858456
2016-11-26,107.72614757277866
2016-11-27,107.69276203592574
2016-11-28,107.7734909462202
2016-11-29,107.96701701177717
2016-11-30,108.0669982807754
2016-12-01,108.12518078759334
2016-12-02,108.05936133255507
2016-12-03,108.04798630841373
2016-12-04,108.27403608408513
2016-12-05,108.31337167791874
2016-12-06,108.41541941256916
2016-12-07,108.44595644898979
2016-12-08,108.25898374377948
2016-12-09,108.31206148838798
2016-12-10,108.15069897708503
2016-12-11,108.21976921675163
2016-12-12,108.27504655066045
2016-12-13,108.10452401327157
2016-12-14,108.1333370546571
2016-12-15,108.33421552804047
2016-12-16,108.3522405258057
2016-12-17,108.4055011912374
2016-12-18,108.5278631279684
2016-12-19,108.55138909698307
2016-12-20,108.51933717371533
2016-12-21,108.4172351214952
2016-12-22,108.36638946258026
2016-12-23,108.46898499244405
2016-12-24,108.52065875807844
2016-12-25,108.33435824454112
2016-12-26,108.20358126261577
2016-12-27,108.11538069367965
2016-12-28,108.27206018862894
2016-12-29,108.41834828028077
2016-12-30,108.35077859370897
2016-12-31,108.36762233435482
2017-01-01,108.51392648677253
2017-01-02,108.45930666775762
2017-01-03,108.43179055747007
2017-01-04,108.50130088700334
2017-01-05,108.6589593676106
2017-01-06,108.61625921251083
2017-01-07,108.63908058519655
2017-01-08,108.62717930446385
2017-01-09,108.60338622661548
2017-01-10,108.5423544590528
2017-01-11,108.43557484742017
2017-01-12,108.60298655234611
2017-01-13,108.54062413450072
2017-01-14,108.53026403386873
2017-01-15,108.67636206701845
2017-01-16,108.622004234619
2017-01-17,108.49274670034556
2017-01-18,108.62279589953167
2017-01-19,108.57932508971575
2017-01-20,108.70732804558432
2017-01-21,108.62149419274455
2017-01-22,108.71297536162956
2017-01-23,108.7886729074452
2017-01-24,108.75472441342649
2017-01-25,108.67034263349616
2017-01-26,108.60639830981363
2017-01-27,108.56356040874446
2017-01-28,108.54391080150572
2017-01-29,108.3264500436362
2017-01-30,108.14348550880098
2017-01-31,108.20958794770458
2017-02-01,108.34534128824718
2017-02-02,108.19374597456375
2017-02-03,108.34396355932573
2017-02-04,108.39613916770845
2017-02-05,108.50752855443804
2017-02-06,108.10932482671242
2017-02-07,108.00873655321726
2017-02-08,107.92224949356527
2017-02-09,107.97938100576005
2017-02-10,108.06016392423727
2017-02-11,108.11259185146054
2017-02-12,107.91442084677973
2017-02-13,107.90736589722246
2017-02-14,107.7229588037915
2017-02-15,107.71825166723642
2017-02-16,107.60739933783465
2017-02-17,107.60432659312667
2017-02-18,107.66486631106847
2017-02-19,107.23447081638079
2017-02-20,107.24647218767504
2017-02-21,107.21524046295406
2017-02-22,107.19966035519695
2017-02-23,107.2900786320169
2017-02-24,107.24190233100838
2017-02-25,107.23059315498406
2017-02-26,107.24334629481865
2017-02-27,107.25721117263706
2017-02-28,107.26563292455265
2017-03-01,107.21774947726115
2017-03-02,107.17198246508713
2017-03-03,107.02532602172164
2017-03-04,107.06433489497748
2017-03-05,107.26369956930495
2017-03-06,107.36369148078613
2017-03-07,107.44318385925955
2017-03-08,107.47614570731452
2017-03-09,107.35904573198968
2017-03-10,107.30428706259865
2017-03-11,107.52947885559072
2017-03-12,107.31907457556716
2017-03-13,107.26726288981209
2017-03-14,107.21626061264483
2017-03-15,107.29637797869994
2017-03-16,107.2745386833768
2017-03-17,107.32769893662208
2017-03-18,107.15996030149427
2017-03-19,107.25273353319868
2017-03-20,107.15425430834793
2017-03-21,107.11698227859681
2017-03-22,107.03234525521339
2017-03-23,107.23531956321052
2017-03-24,107.25401310851822
2017-03-25,107.31508262653416
2017-03-26,107.220050210172
2017-03-27,107.34432359239646
2017-03-28,107.40455038852717
2017-03-29,107.35004467179355
2017-03-30,107.28761730150627
2017-03-31,107.23814632704912
2017-04-01,107.13557686561383
2017-04-02,107.05984999367439
2017-04-03,107.01486674230819
2017-04-04,107.05216439112155
2017-04-05,106.96644160140855
2017-04-06,106.82514680040983
2017-04-07,106.87018594191159
2017-04-08,107.03854521985421
2017-04-09,106.84080844412291
2017-04-10,106.90448308029313
2017-04-11,106.84924215974127
2017-04-12,106.93581767283169
2017-04-13,106.84842492194811
2017-04-14,107.06612185492969
2017-04-15,107.09691598017136
2017-04-16,107.01802034859683
2017-04-17,107.01435913732537
2017-04-18,107.02696696328664
2017-04-19,107.02492807969843
2017-04-20,107.06576448384673
2017-04-21,107.09426167531014
2017-04-22,107.1446130293477
2017-04-23,107.12772180395746
2017-04-24,107.27225403229572
2017-04-25,107.21210675259987
2017-04-26,107.14825566977127
2017-04-27,107.25423988163585
2017-04-28,107.1136057179178
2017-04-29,106.9884293591856
2017-04-30,106.97417005712066
2017-05-01,107.07428774864277
2017-05-02,107.20340936204671
2017-05-03,107.24193858203694
2017-05-04,107.29937502033152
2017-05-05,107.28726151157596
2017-05-06,107.38543228140799
2017-05-07,107.33102605394654
2017-05-08,107.40450820000376
2017-05-09,107.64434567220229
2017-05-10,107.61130991183434
2017-05-11,107.59766958912346
2017-05-12,107.47818936139093
2017-05-13,107.54992079239437
2017-05-14,107.5994177115833
2017-05-15,107.52907558777305
2017-05-16,107.54723869274633
2017-05-17,107.52260028862807
2017-05-18,107.20410352552501
2017-05-19,107.27025033498253
2017-05-20,107.33258172547859
2017-05-21,107.19222701225073
2017-05-22,107.25774387541074
2017-05-23,107.3156786444079
2017-05-24,107.48434195856207
2017-05-25,107.43657218221598
2017-05-26,107.50573463527589
2017-05-27,107.4823817001702
2017-05-28,107.49968144040527
2017-05-29,107.65062088612497
2017-05-30,107.72139554820886
2017-05-31,107.83566248738389
2017-06-01,107.85489374770653
2017-06-02,107.84744274210297
2017-06-03,107.71135106401529
2017-06-04,107.7915313673839
2017-06-05,107.82826784442315
2017-06-06,107.67921148279882
2017-06-07,107.72056006289202
2017-06-08,107.7464088228752
2017-06-09,107.74083712099313
2017-06-10,107.7028837065149
2017-06-11,107.62104730963702
2017-06-12,107.60770890733939
2017-06-13,107.56239039734218
2017-06-14,107.7344233045793
2017-06-15,107.53733645634011
2017-06-16,107.59377519761227
2017-06-17,107.43920402523649
2017-06-18,107.58322064551818
2017-06-19,107.51538038029678
2017-06-20,107.43536399139029
2017-06-21,107.33959443341585
2017-06-22,107.42274818642079
2017-06-23,107.21089560994315
2017-06-24,107.34107295370978
2017-06-25,107.5978655314501
2017-06-26,107.62771187430336
2017-06-27,107.57809939606369
2017-06-28,107.54168163735979
2017-06-29,107.48840029653158
2017-06-30,107.3909268483752
2017-07-01,107.41401282541632
2017-07-02,107.33202645467757
2017-07-03,107.32303822036181
2017-07-04,107.23789286523434
2017-07-05,102.10241196712556
2017-07-06,101.78649788565625
2017-07-07,101.6291356307353
2017-07-08,101.76478220149868
2017-07-09,101.80692906948305
2017-07-10,101.69693425289252
2017-07-11,101.59995511743686
2017-07-12,101.53651415445665
2017-07-13,101.576229688954
2017-07-14,101.41029897788933
2017-07-15,101.50488024362487
2017-07-16,101.48519359436867
2017-07-17,101.37005483334083
2017-07-18,101.24312474824868
2017-07-19,101.43972168136952
2017-07-20,101.59216299078378
2017-07-21,101.39270914362055
2017-07-22,101.35112282822521
2017-07-23,101.3623996214236
2017-07-24,101.44194526136964
2017-07-25,98.80553659988426
2017-07-26,98.85505737629325
2017-07-27,98.91137830808431
2017-07-28,98.93061944438988
2017-07-29,98.88111218575656
2017-07-30,98.71367928346268
2017-07-31,98.79929255083735
2017-08-01,98.94772830507824
2017-08-02,99.05303883743004
2017-08-03,98.91954784522106
2017-08-04,98.82645674105335
2017-08-05,98.98422673002155
2017-08-06,99.02328478094259
2017-08-07,99.08321270686598
2017-08-08,99.1391533645309
2017-08-09,99.13251941141402
2017-08-10,99.20098004592448
2017-08-11,99.27151610781884
2017-08-12,99.3391116518317
2017-08-13,99.06591159820906
2017-08-14,99.14375250242479
2017-08-15,99.15940757996773
2017-08-16,99.16836201719106
2017-08-17,99.2195169575096
2017-08-18,98.99628744735622
2017-08-19,99.00940753565288
2017-08-20,98.96095821409467
2017-08-21,98.8403979062055
2017-08-22,98.91032001752593
2017-08-23,99.02761044598326
2017-08-24,99.0180879975781
2017-08-25,99.09791619082357
2017-08-26,99.07967485670883
2017-08-27,98.95511833261044
2017-08-28,99.212391011948
2017-08-29,99.27002309618172
2017-08-30,99.35887503914357
2017-08-31,99.51804742862352
2017-09-01,99.59378699471263
2017-09-02,99.52400704797118
2017-09-03,99.55465943635843
2017-09-04,99.6412030014654
2017-09-05,99.72329825557017
2017-09-06,99.76664593681657
2017-09-07,99.89127247942751
2017-09-08,99.87256152468903
2017-09-09,99.90803393332851
2017-09-10,99.74500524279223
2017-09-11,99.63879972733307
2017-09-12,99.61465613252369
2017-09-13,99.66975226754974
2017-09-14,99.72040888075017
2017-09-15,99.78951270534726
2017-09-16,99.60884952417966
2017-09-17,99.52956216838179
2017-09-18,99.58688488705296
2017-09-19,99.56990542254954
2017-09-20,99.60114824570462
2017-09-21,99.66935553214763
2017-09-22,99.71257465457296
2017-09-23,99.75444909941301
2017-09-24,99.68889264790734
2017-09-25,99.70250955349965
2017-09-26,99.71696309892745
2017-09-27,99.7019898364514
2017-09-28,104.19536039248067
2017-09-29,104.4528915643623
2017-09-30,104.53787152512852
2017-10-01,104.51588743842177
2017-10-02,104.68358534706749
2017-10-03,104.57797510143772
2017-10-04,104.64390898521275
2017-10-05,104.72096582848728
2017-10-06,104.71761212960965
2017-10-07,104.74497504743036
2017-10-08,104.78327810317239
2017-10-09,104.92353819207206
2017-10-10,105.00012072429907
2017-10-11,102.0756495798831
2017-10-12,102.03365782333512
2017-10-13,102.22074237177253
2017-10-14,102.19171327777005
2017-10-15,102.43570824513056
2017-10-16,102.38387634431244
2017-10-17,102.58440789946732
2017-10-18,102.67234284992259
2017-10-19,102.6224512648449
2017-10-20,102.47866504876141
2017-10-21,102.50059721930496
2017-10-22,102.41022672792232
2017-10-23,102.51681140216121
2017-10-24,102.52033669575437
2017-10-25,102.59850405809465
2017-10-26,102.65615482834463
2017-10-27,102.62545668584754
2017-10-28,102.52994045898278
2017-10-29,102.67494139104598
2017-10-30,102.4979449360099
2017-10-31,102.58028300043905
2017-11-01,102.46716784694314
2017-11-02,102.65266262579135
2017-11-03,102.66874812448019
2017-11-04,102.56492910668203
2017-11-05,102.53205722745403
2017-11-06,102.53755275321751
2017-11-07,102.64918685257335
2017-11-08,102.71122259551828
2017-11-09,102.78949795821848
2017-11-10,102.7852726328136
2017-11-11,102.78528194480096
2017-11-12,102.90811609942973
2017-11-13,102.89336271119818
2017-11-14,102.764697277367
2017-11-15,102.8762837556247
2017-11-16,102.85792221692104
2017-11-17,102.87675795646125
2017-11-18,102.78184183138714
2017-11-19,102.78287026489433
2017-11-20,102.73184579165985
2017-11-21,102.92872191777136
2017-11-22,103.08857264066484
2017-11-23,103.1976704316489
2017-11-24,103.24748573180567
2017-11-25,103.32642204869231
2017-11-26,103.46271961282046
2017-11-27,103.42652191308808
2017-11-28,103.37187253417869
2017-11-29,103.23490062253363
2017-11-30,103.41579526785338
2017-12-01,103.47126572562766
2017-12-02,103.48154182658529
2017-12-03,103.45926803324484
2017-12-04,103.50521601443826
2017-12-05,103.50409772538214
2017-12-06,103.36177666474254
2017-12-07,103.48887613303867
2017-12-08,103.4422349890478
2017-12-09,103.39512458248728
2017-12-10,103.41752743156859
2017-12-11,103.46720040610965
2017-12-12,103.55046584353421
2017-12-13,103.4897180476339
2017-12-14,103.49070552596731
2017-12-15,103.56743950483052
2017-12-16,100.63402523213098
2017-12-17,100.54609394761921
2017-12-18,100.36359942115526
2017-12-19,100.46111587932221
2017-12-20,100.45656539159893
2017-12-21,100.62240961626732
2017-12-22,100.6126672381006
2017-12-23,100.70296638411891
2017-12-24,100.71395256500432
2017-12-25,100.74978115138734
2017-12-26,100.81208282657163
2017-12-27,100.81296828740926
2017-12-28,100.9831662419245
2017-12-29,100.84247361832294
2017-12-30,100.85223026931523
2017-12-31,100.93091769473229
2018-01-01,101.08368879051982
2018-01-02,101.2059324299329
2018-01-03,101.35809070893303
2018-01-04,101.49882752689444
2018-01-05,101.41904655481348
2018-01-06,101.39650759353577
2018-01-07,101.38190947932637
2018-01-08,101.35094684424492
2018-01-09,101.17626061130696
2018-01-10,101.1852142775768
2018-01-11,101.30548573273599
2018-01-12,97.90439261441387
2018-01-13,97.80960489144941
2018-01-14,97.85725274312384
2018-01-15,97.8675006734452
2018-01-16,98.06723328885631
2018-01-17,98.23133802022022
2018-01-18,98.19120905971882
2018-01-19,98.08897829916496
2018-01-20,98.05865517894469
2018-01-21,98.13305628927608
2018-01-22,98.33502993769348
2018-01-23,98.2657226834284
2018-01-24,98.27507526132146
2018-01-25,98.24099857949676
2018-01-26,98.12868942122631
2018-01-27,98.01573670896501
2018-01-28,98.06210722935099
2018-01-29,98.17156725803244
2018-01-30,98.02909064129828
2018-01-31,98.03962902926004
2018-02-01,98.06172552670624
2018-02-02,98.2210865088353
2018-02-03,98.14793303378434
2018-02-04,98.18494168853576
2018-02-05,98.35192009403876
2018-02-06,98.4429037583956
2018-02-07,98.41624122933251
2018-02-08,98.58727451987913
2018-02-09,98.52076431957897
